College,Branch,Year,University,Category,Percentile
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Information Technology ,2022,RTMNU,GOBCS,37.92876492
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2022,RTMNU,GOPENS,21.0800042
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2022,RTMNU,TFWS,21.77579317
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2022,RTMNU,EWS,19.16941358
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2022,RTMNU,GOBCS,15.13788489
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2022,RTMNU,GOPENS,31.68850551
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2022,RTMNU,TFWS,33.4471646
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2022,RTMNU,EWS,19.13684336
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2022,RTMNU,GOBCS,22.80064026
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2022,RTMNU,GOPENS,68.78225345
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2022,RTMNU,TFWS,79.09871844
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2022,RTMNU,EWS,15.80678953
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2022,RTMNU,GOBCS,66.02615948
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2022,RTMNU,GOPENS,57.87057841
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2022,RTMNU,TFWS,64.67411474
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2022,RTMNU,EWS,8.957255871
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2022,RTMNU,GOBCS,51.99044468
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Mechanical Engineering,2022,RTMNU,GOPENS,28.54266369
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Mechanical Engineering,2022,RTMNU,TFWS,17.36183598
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Mechanical Engineering,2022,RTMNU,EWS,14.48405516
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Mechanical Engineering,2022,RTMNU,GOBCS,9.1703278
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Elecrical Engineering,2022,RTMNU,GOPENS,28.81854163
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Elecrical Engineering,2022,RTMNU,TFWS,26.84693415
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Elecrical Engineering,2022,RTMNU,EWS,60.14670527
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Elecrical Engineering,2022,RTMNU,GOBCS,7.940010714
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,GOPENS,88.06713663
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,TFWS,92.17850758
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,EWS,91.60971442
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,GOBCS,72.40588994
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Information Technology ,2021,RTMNU,GOPENS,88.51373807
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Information Technology ,2021,RTMNU,TFWS,90.38454847
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Information Technology ,2021,RTMNU,EWS,87.692305
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Information Technology ,2021,RTMNU,GOBCS,51.04208205
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,GOPENS,62.43701503
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,TFWS,69.96782401
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,EWS,62.50066961
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,GOBCS,31.14153573
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,GOPENS,44.92651589
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,TFWS,70.84555877
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,EWS,30.5397652
"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,GOBCS,5.98527522
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Computer Engineering,2021,RTMNU,GOPENS,98.20023915
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Computer Engineering,2021,RTMNU,TFWS,97.98075267
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Computer Engineering,2021,RTMNU,EWS,98.53864958
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Computer Engineering,2021,RTMNU,GOBCS,93.74015753
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Information Technology ,2021,RTMNU,GOPENS,93.10368934
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Information Technology ,2021,RTMNU,TFWS,99.31411061
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Information Technology ,2021,RTMNU,EWS,93.35527709
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Information Technology ,2021,RTMNU,GOBCS,91.04566208
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Mechanical Engineering,2021,RTMNU,GOPENS,83.18927653
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Mechanical Engineering,2021,RTMNU,TFWS,88.69604854
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Mechanical Engineering,2021,RTMNU,EWS,70.33521622
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Mechanical Engineering,2021,RTMNU,GOBCS,16.56942712
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Elecrical Engineering,2021,RTMNU,GOPENS,87.33155739
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Elecrical Engineering,2021,RTMNU,TFWS,91.15300618
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Elecrical Engineering,2021,RTMNU,EWS,87.56858064
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Elecrical Engineering,2021,RTMNU,GOBCS,61.62913451
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Computer Engineering,2021,RTMNU,GOPENS,58.9664017
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Computer Engineering,2021,RTMNU,TFWS,53.77746863
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Computer Engineering,2021,RTMNU,EWS,11.76038291
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Computer Engineering,2021,RTMNU,GOBCS,54.38017266
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Information Technology ,2021,RTMNU,GOPENS,49.10529463
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Information Technology ,2021,RTMNU,TFWS,14.50344185
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Information Technology ,2021,RTMNU,EWS,44.79576833
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Information Technology ,2021,RTMNU,GOBCS,15.89743168
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Mechanical Engineering,2021,RTMNU,GOPENS,16.6598458
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Mechanical Engineering,2021,RTMNU,TFWS,10.09350646
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Mechanical Engineering,2021,RTMNU,EWS,2.284912793
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Mechanical Engineering,2021,RTMNU,GOBCS,13.12037199
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Elecrical Engineering,2021,RTMNU,GOPENS,32.11068945
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Elecrical Engineering,2021,RTMNU,TFWS,23.02918163
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Elecrical Engineering,2021,RTMNU,EWS,9.861544465
"Wainganga College of Engineering and Management, Dongargaon, Nagpur",Elecrical Engineering,2021,RTMNU,GOBCS,7.23916405
"Government College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,GOPENS,93.25397597
"Government College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,TFWS,97.55797067
"Government College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,EWS,99.79226487
"Government College of Engineering, Nagpur",Computer Engineering,2021,RTMNU,GOBCS,99.65469874
"Government College of Engineering, Nagpur",Information Technology ,2021,RTMNU,GOPENS,89.34250133
"Government College of Engineering, Nagpur",Information Technology ,2021,RTMNU,TFWS,92.19885313
"Government College of Engineering, Nagpur",Information Technology ,2021,RTMNU,EWS,90.42799928
"Government College of Engineering, Nagpur",Information Technology ,2021,RTMNU,GOBCS,90.52748714
"Government College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,GOPENS,77.33805486
"Government College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,TFWS,78.94970438
"Government College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,EWS,65.74513507
"Government College of Engineering, Nagpur",Mechanical Engineering,2021,RTMNU,GOBCS,74.09826126
"Government College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,GOPENS,81.20045614
"Government College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,TFWS,84.94017142
"Government College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,EWS,71.47063208
"Government College of Engineering, Nagpur",Elecrical Engineering,2021,RTMNU,GOBCS,78.17138834
"Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Engineering,2021,RTMNU,GOPENS,66.45984314
"Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Engineering,2021,RTMNU,TFWS,81.19660411
"Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Engineering,2021,RTMNU,EWS,13.38060665
"Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Engineering,2021,RTMNU,GOBCS,66.96275098
"Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology ,2021,RTMNU,GOPENS,68.93193571
"Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology ,2021,RTMNU,TFWS,80.81143475
"Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology ,2021,RTMNU,EWS,26.94421653
"Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology ,2021,RTMNU,GOBCS,65.16263359
"Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,2021,RTMNU,GOPENS,24.19558889
"Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,2021,RTMNU,TFWS,22.95703387
"Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,2021,RTMNU,EWS,13.82334441
"Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,2021,RTMNU,GOBCS,6.56830675
"Kavi Kulguru Institute of Technology & Science, Ramtek",Elecrical Engineering,2021,RTMNU,GOPENS,34.38395496
"Kavi Kulguru Institute of Technology & Science, Ramtek",Elecrical Engineering,2021,RTMNU,TFWS,33.0066122
"Kavi Kulguru Institute of Technology & Science, Ramtek",Elecrical Engineering,2021,RTMNU,EWS,32.18034112
"Kavi Kulguru Institute of Technology & Science, Ramtek",Elecrical Engineering,2021,RTMNU,GOBCS,20.74313426
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Computer Engineering,2021,RTMNU,GOPENS,66.83200601
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Computer Engineering,2021,RTMNU,TFWS,74.73244813
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Computer Engineering,2021,RTMNU,EWS,57.74897023
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Computer Engineering,2021,RTMNU,GOBCS,62.51273812
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Information Technology ,2021,RTMNU,GOPENS,31.37507308
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Information Technology ,2021,RTMNU,TFWS,42.73917936
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Information Technology ,2021,RTMNU,EWS,25.04128279
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Information Technology ,2021,RTMNU,GOBCS,23.83659584
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Mechanical Engineering,2021,RTMNU,GOPENS,3.355808743
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Mechanical Engineering,2021,RTMNU,TFWS,51.99240768
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Mechanical Engineering,2021,RTMNU,EWS,20.95736378
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Mechanical Engineering,2021,RTMNU,GOBCS,10.77333498
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Elecrical Engineering,2021,RTMNU,GOPENS,37.35611233
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Elecrical Engineering,2021,RTMNU,TFWS,50.77054514
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Elecrical Engineering,2021,RTMNU,EWS,20.4010633
"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",Elecrical Engineering,2021,RTMNU,GOBCS,14.70751805
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Computer Engineering,2021,RTMNU,GOPENS,48.88576663
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Computer Engineering,2021,RTMNU,TFWS,60.92492261
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Computer Engineering,2021,RTMNU,EWS,10.75690703
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Computer Engineering,2021,RTMNU,GOBCS,43.12082825
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Information Technology ,2021,RTMNU,GOPENS,43.20984948
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Information Technology ,2021,RTMNU,TFWS,67.31643227
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Information Technology ,2021,RTMNU,EWS,7.794223692
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Information Technology ,2021,RTMNU,GOBCS,37.07156272
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2021,RTMNU,GOPENS,19.26989726
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2021,RTMNU,TFWS,20.59737114
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2021,RTMNU,EWS,17.59997774
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Mechanical Engineering,2021,RTMNU,GOBCS,13.40809097
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2021,RTMNU,GOPENS,28.94512878
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2021,RTMNU,TFWS,30.65411238
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2021,RTMNU,EWS,17.61774093
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Elecrical Engineering,2021,RTMNU,GOBCS,20.64662665
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2021,RTMNU,GOPENS,67.31864936
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2021,RTMNU,TFWS,76.93391065
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2021,RTMNU,EWS,12.99812411
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Engineering,2021,RTMNU,GOBCS,64.15304147
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2021,RTMNU,GOPENS,55.31730385
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2021,RTMNU,TFWS,63.79312139
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2021,RTMNU,EWS,6.129979744
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology ,2021,RTMNU,GOBCS,49.336431
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Mechanical Engineering,2021,RTMNU,GOPENS,26.55626382
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Mechanical Engineering,2021,RTMNU,TFWS,15.20864381
"Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Mechanical Engineering,2021,RTMNU,EWS,13.84371843
